Request NO.,RequestFileName,GenerateTime
5321,12-18589-619-95,2361
5322,18-27164-905-70,2361
5323,18-27164-905-72,2361
5324,9-13723-457-67,2362
5325,17-25982-866-13,2362
5326,0-1271-42-59,2362
5327,0-1271-42-58,2362
5328,2-4009-133-95,2362
5329,15-23441-781-58,2363
5330,15-23441-781-59,2363
5331,9-13723-457-65,2363
5332,19-28352-945-13,2363
5333,19-28352-945-10,2363
5334,17-25982-866-12,2363
5335,14-21054-701-122,2363
5336,14-21054-701-121,2363
5337,14-21054-701-123,2363
5338,18-27290-909-104,2363
5339,18-27290-909-102,2363
5340,15-23441-781-57,2364
5341,3-4476-149-31,2364
5342,16-24713-823-117,2364
5343,16-24713-823-119,2364
5344,8-12725-424-29,2364
5345,4-6193-206-69,2364
5346,1-2081-69-58,2364
5347,15-23441-781-55,2365
5348,7-11355-378-79,2365
5349,8-12725-424-27,2365
5350,8-12725-424-28,2365
5351,19-28352-945-11,2365
5352,12-18603-620-19,2365
5353,18-27290-909-103,2365
5354,18-27290-909-100,2365
5355,2-4009-133-98,2365
5356,18-27164-905-71,2365
5357,1-2262-75-64,2366
5358,3-4476-149-30,2366
5359,9-13723-457-68,2366
5360,16-24713-823-115,2366
5361,8-12725-424-26,2366
5362,19-28352-945-12,2366
5363,19-28352-945-14,2366
5364,2-4326-144-34,2366
5365,18-27290-909-101,2366
5366,18-27014-900-73,2366
5367,1-2081-69-55,2366
5368,7-11355-378-78,2367
5369,16-24713-823-116,2367
5370,17-25982-866-11,2367
5371,16-24562-818-110,2367
5372,18-27014-900-74,2367
5373,2-4009-133-99,2367
5374,2-4009-133-97,2367
5375,3-4476-149-34,2368
5376,3-4476-149-33,2368
5377,0-1271-42-57,2368
5378,0-1271-42-56,2368
5379,12-18589-619-96,2368
5380,2-4009-133-96,2368
5381,1-2262-75-61,2369
5382,9-13723-457-69,2369
5383,9-13723-457-66,2369
5384,10-14794-493-24,2369
5385,14-21054-701-124,2369
5386,0-1271-42-55,2369
5387,1-2081-69-57,2369
5388,3-4922-164-14,2370
5389,11-16852-561-110,2370
5390,13-19880-662-103,2370
5391,13-19880-662-104,2370
5392,7-10407-346-136,2370
5393,4-6861-228-105,2370
5394,7-11006-366-131,2370
5395,18-26498-883-43,2370
5396,0-1369-45-97,2370
5397,2-4106-136-130,2370
5398,7-10407-346-138,2371
5399,18-26498-883-44,2371
5400,12-17747-591-87,2371
5401,13-19837-661-39,2372
5402,11-16852-561-111,2372
5403,11-16852-561-112,2372
5404,11-16852-561-113,2372
5405,2-4326-144-33,2372
5406,18-26498-883-41,2372
5407,6-9522-317-63,2372
5408,12-18609-620-45,2373
5409,14-21562-718-111,2373
5410,7-11361-378-107,2373
5411,13-20171-672-56,2373
5412,12-17747-591-86,2373
5413,0-1369-45-95,2373
5414,7-10846-361-83,2374
5415,7-10407-346-135,2374
5416,7-11361-378-106,2374
5417,7-11006-366-133,2374
5418,18-26498-883-40,2374
5419,13-20171-672-58,2374
5420,15-22723-757-65,2374
5421,7-10846-361-81,2375
5422,2-4326-144-31,2375
5423,12-18609-620-46,2375
5424,14-21562-718-113,2375
5425,13-19880-662-102,2375
5426,7-11361-378-108,2375
5427,7-11361-378-109,2375
5428,7-11006-366-132,2375
5429,13-20171-672-59,2375
5430,13-20171-672-57,2375
5431,15-22723-757-68,2375
5432,15-22723-757-67,2375
5433,15-22723-757-66,2375
5434,12-17747-591-85,2375
5435,7-10846-361-80,2376
5436,11-16852-561-114,2376
5437,2-4326-144-32,2376
5438,12-18609-620-48,2376
5439,11-16296-543-31,2376
5440,11-16296-543-30,2376
5441,14-21562-718-114,2376
5442,7-10407-346-137,2376
5443,7-11006-366-134,2376
5444,18-26498-883-42,2376
5445,6-9522-317-62,2376
5446,2-4106-136-131,2376
5447,7-10846-361-84,2377
5448,13-19837-661-38,2377
5449,2-4326-144-30,2377
5450,14-21562-718-112,2377
5451,7-10407-346-139,2377
5452,7-11006-366-130,2377
5453,10-16081-536-9,2377
5454,9-13781-459-55,2377
5455,1-2081-69-59,2378
5456,15-22723-757-69,2378
5457,0-1369-45-96,2378
5458,16-23948-798-40,2379
5459,7-10846-361-82,2379
5460,13-19837-661-37,2379
5461,12-18609-620-47,2379
5462,14-21562-718-110,2379
5463,6-9522-317-64,2379
5464,0-1224-40-120,2380
5465,14-21359-711-146,2380
5466,14-21359-711-147,2380
5467,14-21359-711-145,2380
5468,13-19880-662-101,2380
5469,17-26428-880-143,2380
5470,15-23417-780-87,2380
5471,11-16308-543-93,2380
5472,12-18790-626-54,2381
5473,0-1224-40-122,2381
5474,14-21359-711-148,2381
5475,16-24082-802-113,2381
5476,17-25363-845-69,2381
5477,17-25363-845-68,2381
5478,13-19418-647-44,2381
5479,13-19418-647-42,2381
5480,3-5284-176-22,2381
5481,2-4365-145-77,2382
5482,2-4365-145-79,2382
5483,16-24082-802-111,2382
5484,10-15346-511-83,2382
5485,15-23417-780-88,2382
5486,0-1369-45-99,2382
5487,0-1403-46-119,2382
5488,0-1403-46-118,2382
5489,9-13714-457-24,2383
5490,19-27946-931-81,2383
5491,1-2784-92-120,2383
5492,11-16436-547-132,2383
5493,10-15346-511-81,2383
5494,15-23378-779-40,2383
5495,10-15346-511-84,2383
5496,2-4106-136-133,2383
5497,13-19418-647-43,2383
5498,0-1403-46-116,2383
5499,0-1403-46-115,2383
5500,6-9927-330-138,2383
5501,6-9927-330-136,2383
5502,11-16308-543-94,2383
5503,11-16308-543-92,2383
5504,12-18790-626-50,2384
5505,2-4365-145-76,2384
5506,3-5701-190-6,2384
5507,14-21359-711-149,2384
5508,15-23378-779-44,2384
5509,13-19418-647-41,2384
5510,17-26428-880-142,2384
5511,0-1403-46-117,2384
5512,6-9927-330-139,2384
5513,3-5284-176-20,2384
5514,3-5284-176-21,2384
5515,12-18790-626-51,2385
5516,19-27946-931-83,2385
5517,19-27946-931-84,2385
5518,16-24082-802-112,2385
5519,11-16436-547-131,2385
5520,7-11135-371-28,2385
5521,15-23378-779-41,2385
5522,17-26428-880-141,2385
5523,17-26428-880-140,2385
5524,15-23417-780-89,2385
5525,15-23417-780-85,2385
5526,3-5284-176-24,2385
5527,12-18790-626-53,2386
5528,9-13714-457-23,2386
5529,19-27946-931-82,2386
5530,16-24082-802-110,2386
5531,17-25363-845-65,2386
5532,7-11135-371-27,2386
5533,7-11135-371-26,2386
5534,7-11135-371-29,2386
5535,15-23378-779-42,2386
5536,2-4106-136-132,2386
5537,17-26428-880-144,2386
5538,15-23417-780-86,2386
5539,12-18790-626-52,2387
5540,2-4365-145-78,2387
5541,19-27946-931-80,2387
5542,3-5701-190-7,2387
5543,3-5701-190-8,2387
5544,3-5701-190-9,2387
5545,11-16436-547-134,2387
5546,11-16436-547-133,2387
5547,15-23378-779-43,2387
5548,10-15346-511-82,2387
5549,2-4106-136-134,2387
5550,0-1224-40-123,2388
5551,11-16436-547-130,2388
5552,7-11135-371-25,2388
5553,6-9927-330-137,2388
5554,14-21027-700-139,2389
5555,0-1224-40-124,2389
5556,0-1224-40-121,2389
5557,13-19880-662-100,2389
5558,17-25363-845-66,2389
5559,17-25363-845-67,2389
5560,0-1369-45-98,2389
5561,6-9927-330-135,2389
5562,3-5284-176-23,2389
5563,7-11775-392-77,2390
5564,14-21055-701-128,2390
5565,14-21055-701-129,2390
5566,1-1899-63-47,2390
5567,11-16232-541-14,2390
5568,1-2289-76-47,2390
5569,12-18067-602-35,2390
5570,6-9815-327-25,2390
5571,7-11775-392-75,2391
5572,14-21027-700-136,2391
5573,19-28811-960-55,2391
5574,6-9296-309-131,2391
5575,6-9296-309-132,2391
5576,9-14574-485-123,2391
5577,11-16232-541-13,2391
5578,11-16232-541-10,2391
5579,13-19976-665-130,2391
5580,8-12189-406-45,2391
5581,9-14531-484-58,2391
5582,14-21027-700-138,2392
5583,17-25273-842-65,2392
5584,14-21055-701-126,2392
5585,2-4245-141-75,2392
5586,9-14574-485-122,2392
5587,9-14574-485-124,2392
5588,11-16232-541-11,2392
5589,8-12189-406-49,2392
5590,11-16308-543-91,2392
5591,4-7092-236-60,2392
5592,1-2080-69-53,2392
5593,9-14531-484-55,2392
5594,12-18067-602-39,2392
5595,15-23095-769-125,2393
5596,9-14574-485-120,2393
5597,9-14574-485-121,2393
5598,0-1416-47-30,2393
5599,1-2289-76-46,2393
5600,13-19976-665-132,2393
5601,13-19976-665-134,2393
5602,1-2080-69-54,2393
5603,9-14531-484-57,2393
5604,12-18067-602-37,2393
5605,12-18067-602-36,2393
5606,7-11775-392-78,2394
5607,2-4245-141-77,2394
5608,15-23095-769-127,2394
5609,15-23095-769-128,2394
5610,15-23095-769-129,2394
5611,19-28811-960-57,2394
5612,11-16232-541-12,2394
5613,8-12189-406-48,2394
5614,11-16308-543-90,2394
5615,4-7092-236-61,2394
5616,2-4245-141-76,2395
5617,4-7092-236-63,2395
5618,1-2080-69-50,2395
5619,1-1899-63-49,2396
5620,19-28811-960-56,2396
5621,19-28811-960-58,2396
5622,1-2289-76-49,2396
5623,8-12189-406-46,2396
5624,4-7092-236-62,2396
5625,9-14531-484-59,2396
5626,14-21027-700-137,2397
5627,14-21055-701-127,2397
5628,1-1899-63-48,2397
5629,14-21055-701-125,2397
5630,1-2289-76-48,2397
5631,13-19976-665-133,2397
5632,11-17267-575-85,2397
5633,7-11775-392-76,2398
5634,7-11775-392-79,2398
5635,2-4245-141-79,2398
5636,2-4245-141-78,2398
5637,19-28811-960-59,2398
5638,6-9296-309-130,2398
5639,13-19976-665-131,2398
5640,8-12189-406-47,2398
5641,1-2289-76-45,2398
5642,1-2080-69-51,2398
5643,1-2080-69-52,2398
5644,12-18067-602-38,2398
5645,14-21027-700-135,2399
5646,15-23095-769-126,2399
5647,17-25728-857-94,2399
5648,4-7092-236-64,2399
5649,9-14531-484-56,2399
5650,17-25656-855-34,2400
5651,11-17008-566-143,2400
5652,11-17008-566-144,2400
5653,18-27004-900-23,2400
5654,8-11893-396-67,2400
5655,4-6295-209-127,2400
5656,4-6295-209-126,2400
5657,4-6978-232-91,2400
5658,19-29068-968-141,2400
5659,6-9815-327-27,2400
5660,0-596-19-132,2400
5661,15-23055-768-79,2401
5662,19-29323-977-69,2401
5663,13-19985-666-27,2401
5664,5-8320-277-53,2401
5665,14-21224-707-74,2401
5666,16-23905-796-128,2401
5667,0-596-19-131,2401
5668,5-8599-286-96,2402
5669,17-25656-855-32,2402
5670,17-25656-855-31,2402
5671,15-23055-768-75,2402
5672,15-23055-768-78,2402
5673,7-11050-368-50,2402
5674,7-11050-368-51,2402
5675,7-11050-368-53,2402
5676,12-18935-631-26,2402
5677,19-29068-968-140,2402
5678,13-19409-646-145,2402
5679,8-12182-406-14,2402
5680,3-5453-181-119,2403
5681,19-29323-977-67,2403
5682,13-19985-666-26,2403
5683,5-8320-277-54,2403
5684,5-8320-277-51,2403
5685,8-12182-406-13,2403
5686,5-8599-286-95,2404
5687,11-16872-562-64,2404
5688,18-27004-900-24,2404
5689,12-18935-631-25,2404
5690,8-11893-396-66,2404
5691,16-23905-796-129,2404
5692,13-19409-646-146,2404
5693,19-29068-968-144,2404
5694,6-9815-327-26,2404
5695,11-16486-549-80,2405
5696,17-25656-855-33,2405
5697,19-29323-977-68,2405
5698,18-27004-900-22,2405
5699,5-8320-277-52,2405
5700,13-20464-682-20,2405
5701,8-11893-396-69,2405
5702,4-6295-209-125,2405
5703,4-6978-232-90,2405
5704,19-29068-968-143,2405
5705,18-27004-900-21,2406
5706,7-11050-368-52,2406
5707,14-21224-707-70,2406
5708,14-21224-707-71,2406
5709,12-18935-631-28,2406
5710,8-11893-396-65,2406
5711,16-23905-796-127,2406
5712,6-9815-327-28,2406
5713,8-12182-406-11,2406
5714,0-596-19-130,2406
5715,0-596-19-133,2406
5716,5-8599-286-98,2407
5717,5-8599-286-97,2407
5718,17-25656-855-30,2407
5719,15-23055-768-77,2407
5720,4-6295-209-128,2407
5721,16-23905-796-125,2407
5722,0-596-19-134,2407
5723,15-23055-768-76,2408
5724,17-26455-881-125,2408
5725,7-11050-368-54,2408
5726,13-19985-666-25,2408
5727,5-8320-277-50,2408
5728,14-21224-707-72,2408
5729,8-11893-396-68,2408
5730,16-23905-796-126,2408
5731,4-6978-232-92,2408
5732,4-6978-232-93,2408
5733,19-29068-968-142,2408
5734,8-12182-406-10,2408
5735,8-12182-406-12,2408
5736,5-8599-286-99,2409
5737,19-29323-977-65,2409
5738,19-29323-977-66,2409
5739,18-27004-900-20,2409
5740,13-19985-666-28,2409
5741,13-19985-666-29,2409
5742,14-21224-707-73,2409
5743,12-18935-631-29,2409
5744,12-18935-631-27,2409
5745,4-6295-209-129,2409
5746,4-6978-232-94,2409
5747,9-13790-459-100,2410
5748,9-13790-459-104,2410
5749,13-20434-681-23,2410
5750,11-16562-552-12,2410
5751,10-14957-498-86,2410
5752,15-23094-769-124,2411
5753,15-23094-769-121,2411
5754,9-13790-459-103,2411
5755,13-20434-681-22,2411
5756,13-20434-681-24,2411
5757,18-26921-897-59,2411
5758,15-23094-769-123,2412
5759,19-28788-959-93,2412
5760,8-13183-439-65,2412
5761,11-16266-542-30,2412
5762,11-16266-542-32,2412
5763,2-4356-145-30,2412
5764,9-13739-457-149,2412
5765,13-20273-675-117,2413
5766,13-20464-682-22,2413
5767,11-16266-542-34,2413
5768,11-16266-542-31,2413
5769,9-14401-480-9,2413
5770,11-16562-552-13,2413
5771,11-16562-552-11,2413
5772,0-9-0-45,2413
5773,11-16562-552-14,2413
5774,13-20273-675-116,2414
5775,13-20464-682-23,2414
5776,9-13739-457-148,2414
5777,3-5453-181-118,2415
5778,2-3045-101-76,2415
5779,13-20434-681-21,2415
5780,13-20434-681-20,2415
5781,19-28788-959-94,2415
5782,19-28788-959-92,2415
5783,8-13183-439-66,2415
5784,2-4356-145-32,2415
5785,0-9-0-47,2415
5786,9-13790-459-102,2416
5787,2-3045-101-79,2416
5788,2-3045-101-77,2416
5789,2-4356-145-31,2416
5790,0-9-0-46,2416
5791,0-9-0-49,2416
5792,18-26921-897-56,2416
5793,13-20273-675-115,2417
5794,9-13790-459-101,2417
5795,13-20464-682-21,2417
5796,2-3045-101-78,2417
5797,13-20464-682-24,2417
5798,2-3045-101-75,2417
5799,2-4356-145-34,2417
5800,9-13739-457-145,2417
5801,9-13739-457-146,2417
5802,18-26921-897-55,2417
5803,15-23094-769-120,2418
5804,15-23094-769-122,2418
5805,10-14957-498-85,2418
5806,10-14957-498-87,2418
5807,18-26921-897-57,2418
5808,11-17008-566-142,2419
5809,11-16266-542-33,2419
5810,2-4356-145-33,2419
5811,9-13739-457-147,2419
5812,0-9-0-48,2419
5813,18-26921-897-58,2419
5814,0-1034-34-70,2420
5815,19-28788-959-90,2420
5816,11-17051-568-56,2420
5817,15-22333-744-67,2420
5818,15-22333-744-66,2420
5819,15-23078-769-41,2420
5820,16-24233-807-119,2421
5821,9-14468-482-44,2421
5822,3-4580-152-102,2421
5823,18-26932-897-113,2421
5824,18-26932-897-111,2421
5825,6-10206-340-31,2421
5826,13-19946-664-130,2421
5827,16-24233-807-118,2422
5828,3-4580-152-100,2422
5829,18-26932-897-114,2422
5830,19-28788-959-91,2422
5831,7-11060-368-100,2422
5832,7-11060-368-101,2422
5833,6-9321-310-106,2422
5834,6-9321-310-105,2422
5835,15-22333-744-69,2422
5836,15-22333-744-68,2422
5837,15-22333-744-65,2422
5838,13-19946-664-133,2422
5839,19-28275-942-79,2422
5840,6-10091-336-58,2422
5841,0-1034-34-71,2423
5842,9-13603-453-69,2423
5843,18-26932-897-112,2423
5844,0-1034-34-74,2423
5845,11-17051-568-57,2423
5846,7-11060-368-104,2423
5847,11-17051-568-58,2423
5848,11-17051-568-59,2423
5849,17-26357-878-87,2423
5850,6-10091-336-59,2423
5851,16-24233-807-116,2424
5852,16-24233-807-117,2424
5853,9-14468-482-42,2424
5854,17-26357-878-85,2424
5855,1-1637-54-87,2425
5856,9-14468-482-43,2425
5857,3-5177-172-85,2425
5858,3-5177-172-89,2425
5859,12-18386-612-130,2425
5860,0-1034-34-72,2426
5861,3-4580-152-104,2426
5862,6-10206-340-30,2426
5863,7-11060-368-102,2426
5864,3-5177-172-88,2426
5865,13-19946-664-132,2426
5866,13-19946-664-134,2426
5867,1-1637-54-85,2427
5868,1-1637-54-88,2427
5869,1-1637-54-86,2427
5870,13-19946-664-131,2427
5871,15-23078-769-40,2427
5872,6-10091-336-56,2427
5873,6-10091-336-55,2427
5874,12-18386-612-132,2427
5875,3-4580-152-101,2428
5876,3-4580-152-103,2428
5877,9-13603-453-66,2428
5878,9-13603-453-67,2428
5879,9-13603-453-68,2428
5880,0-1034-34-73,2428
5881,6-9375-312-75,2428
5882,3-5177-172-86,2428
5883,3-5177-172-87,2428
5884,1-1637-54-89,2429
5885,16-24233-807-115,2429
5886,9-13603-453-65,2429
5887,18-26932-897-110,2429
5888,7-11060-368-103,2429
5889,17-26357-878-86,2429
5890,6-10091-336-57,2429
5891,12-18386-612-131,2429
5892,6-10206-340-34,2430
5893,5-8037-267-135,2430
5894,12-18148-604-143,2430
5895,3-5484-182-122,2430
5896,10-16082-536-10,2430
5897,3-5713-190-65,2430
5898,15-23273-775-116,2431
5899,18-26837-894-85,2431
5900,10-15577-519-37,2431
5901,11-16231-541-6,2431
5902,12-18148-604-141,2431
5903,15-22423-747-67,2431
5904,4-6433-214-67,2431
5905,15-23273-775-117,2432
5906,4-6296-209-131,2432
5907,11-16231-541-7,2432
5908,17-25952-865-10,2432
5909,17-25952-865-14,2432
5910,4-6433-214-68,2432
5911,6-9321-310-108,2432
5912,3-4862-162-13,2432
5913,4-6433-214-66,2432
5914,3-5484-182-121,2432
5915,10-16082-536-13,2432
5916,3-5713-190-67,2432
5917,10-15577-519-35,2433
5918,11-16231-541-8,2433
5919,4-6296-209-133,2433
5920,17-25952-865-12,2433
5921,17-25952-865-13,2433
5922,12-18148-604-144,2433
5923,6-9321-310-109,2433
5924,3-5484-182-123,2433
5925,10-16082-536-12,2433
5926,3-5713-190-66,2433
5927,6-10206-340-32,2434
5928,18-26837-894-89,2434
5929,5-8037-267-138,2434
5930,15-22423-747-66,2434
5931,10-16082-536-14,2434
5932,18-26837-894-86,2435
5933,10-15577-519-38,2435
5934,11-16231-541-9,2435
5935,10-16082-536-11,2435
5936,6-10206-340-33,2436
5937,15-22908-763-93,2436
5938,15-23273-775-119,2436
5939,18-26837-894-88,2436
5940,4-6296-209-130,2436
5941,11-16231-541-5,2436
5942,5-8037-267-136,2436
5943,12-18148-604-142,2436
5944,15-22423-747-68,2436
5945,3-5484-182-120,2436
5946,3-5713-190-69,2436
5947,15-23273-775-118,2437
5948,18-26837-894-87,2437
5949,4-6296-209-132,2437
5950,4-6296-209-134,2437
5951,5-8037-267-137,2437
5952,6-9321-310-107,2437
5953,15-22423-747-69,2437
5954,15-22423-747-65,2437
5955,3-4862-162-11,2437
5956,3-4862-162-10,2437
5957,3-4862-162-12,2437
5958,3-5484-182-124,2437
5959,15-22908-763-94,2438
5960,10-15577-519-36,2438
5961,4-6433-214-69,2438
5962,10-15577-519-39,2439
5963,17-25952-865-11,2439
5964,4-6433-214-65,2439
5965,3-4862-162-14,2439
5966,12-18386-612-133,2439
5967,3-5713-190-68,2439
5968,4-6439-214-99,2440
5969,6-9215-307-29,2440
5970,2-3701-123-58,2440
5971,8-11875-395-129,2440
5972,13-20471-682-58,2440
5973,14-20768-692-40,2440
5974,18-27640-921-51,2440
5975,14-21924-730-121,2441
5976,2-3178-105-141,2441
5977,2-3178-105-142,2441
5978,2-3701-123-57,2441
5979,8-11875-395-125,2441
5980,14-20768-692-41,2441
5981,12-18679-622-99,2441
5982,14-22010-733-103,2442
5983,12-18148-604-140,2442
5984,6-9215-307-28,2442
5985,2-3701-123-56,2442
5986,6-9372-312-63,2442
5987,6-9372-312-60,2442
5988,13-20471-682-59,2442
5989,4-5939-197-146,2442
5990,12-17723-590-116,2442
5991,18-27640-921-53,2442
5992,18-27640-921-54,2442
5993,11-16737-557-137,2443
5994,4-6439-214-98,2443
5995,6-9215-307-26,2443
5996,2-3697-123-37,2443
5997,6-9372-312-64,2443
5998,12-18679-622-98,2443
5999,6-9462-315-62,2443
6000,18-27640-921-52,2443
6001,14-21924-730-122,2444
6002,2-3178-105-143,2444
6003,4-6439-214-95,2444
6004,8-11875-395-127,2444
6005,12-17723-590-117,2444
6006,6-9462-315-63,2444
6007,14-22010-733-101,2445
6008,8-11875-395-128,2445
6009,4-5939-197-145,2445
6010,13-20471-682-56,2445
6011,4-6606-220-32,2445
6012,5-8290-276-53,2445
6013,11-16737-557-136,2446
6014,14-21924-730-124,2446
6015,2-3178-105-144,2446
6016,4-6439-214-96,2446
6017,2-3697-123-36,2446
6018,6-9215-307-25,2446
6019,2-3701-123-59,2446
6020,2-3701-123-55,2446
6021,12-18679-622-95,2446
6022,12-18679-622-97,2446
6023,12-18679-622-96,2446
6024,6-9462-315-60,2446
6025,12-17723-590-118,2446
6026,14-21924-730-120,2447
6027,14-22010-733-102,2447
6028,6-9215-307-27,2447
6029,8-11875-395-126,2447
6030,6-9372-312-62,2447
6031,6-9372-312-61,2447
6032,13-20471-682-57,2447
6033,4-6606-220-34,2447
6034,7-11762-392-14,2447
6035,5-8290-276-52,2447
6036,12-17723-590-119,2447
6037,12-17723-590-115,2447
6038,6-9462-315-61,2447
6039,6-9462-315-64,2447
6040,18-27640-921-50,2447
6041,14-21924-730-123,2448
6042,2-3697-123-35,2448
6043,2-3697-123-39,2448
6044,5-8290-276-54,2448
6045,18-27646-921-80,2449
6046,11-16737-557-135,2449
6047,14-22010-733-100,2449
6048,4-6439-214-97,2449
6049,2-3697-123-38,2449
6050,0-1234-41-24,2449
6051,0-1234-41-22,2449
6052,0-1234-41-23,2449
6053,4-6606-220-31,2449
6054,4-6606-220-33,2449
6055,14-21314-710-70,2450
6056,0-1383-46-15,2450
6057,13-20091-669-105,2450
6058,16-24203-806-116,2450
6059,8-12382-412-110,2450
6060,0-1216-40-80,2450
6061,15-23075-769-26,2450
6062,18-27430-914-52,2450
6063,3-5454-181-123,2450
6064,3-5454-181-121,2450
6065,13-19408-646-143,2450
6066,18-27067-902-39,2451
6067,2-3694-123-24,2451
6068,16-24203-806-115,2451
6069,8-12395-413-27,2451
6070,1-2304-76-124,2451
6071,16-24877-829-37,2452
6072,16-24877-829-35,2452
6073,14-21314-710-73,2452
6074,16-23558-785-43,2452
6075,0-1383-46-17,2452
6076,16-24203-806-117,2452
6077,8-12382-412-113,2452
6078,15-23075-769-25,2452
6079,0-582-19-62,2452
6080,18-27430-914-53,2452
6081,8-12395-413-28,2452
6082,16-24603-820-18,2453
6083,12-18859-628-99,2453
6084,14-21314-710-71,2453
6085,14-21314-710-72,2453
6086,13-19767-658-137,2453
6087,13-19767-658-139,2453
6088,16-24203-806-118,2453
6089,8-12382-412-111,2453
6090,3-5454-181-124,2453
6091,8-12395-413-26,2453
6092,16-23558-785-41,2454
6093,13-20091-669-106,2454
6094,15-23075-769-27,2454
6095,17-26267-875-88,2454
6096,17-26267-875-87,2454
6097,17-26267-875-86,2454
6098,12-17777-592-89,2454
6099,16-24877-829-36,2455
6100,2-3694-123-20,2455
6101,16-23558-785-42,2455
6102,13-20091-669-107,2455
6103,13-19767-658-138,2455
6104,8-12382-412-112,2455
6105,13-19408-646-144,2455
6106,2-3694-123-22,2456
6107,16-24203-806-119,2456
6108,17-26267-875-89,2456
6109,15-23075-769-29,2456
6110,0-582-19-61,2456
6111,18-27430-914-51,2456
6112,18-27430-914-54,2456
6113,3-5454-181-122,2456
6114,13-19408-646-141,2456
6115,13-19408-646-140,2456
6116,13-19408-646-142,2456
6117,8-12395-413-25,2456
6118,1-2304-76-123,2456
6119,16-24603-820-19,2457
6120,16-24603-820-16,2457
6121,16-24603-820-17,2457
6122,12-18859-628-98,2457
6123,2-3694-123-21,2457
6124,16-23558-785-44,2457
6125,0-1383-46-18,2457
6126,0-1383-46-16,2457
6127,13-19767-658-136,2457
6128,16-24877-829-38,2458
6129,16-24877-829-39,2458
6130,1-2765-92-29,2458
6131,8-12382-412-114,2458
6132,15-23075-769-28,2458
6133,0-582-19-64,2458
6134,18-27430-914-50,2458
6135,12-18859-628-97,2459
6136,14-21314-710-74,2459
6137,2-3694-123-23,2459
6138,13-19767-658-135,2459
6139,0-1383-46-19,2459
6140,17-26267-875-85,2459
6141,0-582-19-63,2459
6142,19-28652-955-14,2460
6143,10-15670-522-52,2460
6144,14-20978-699-42,2460
6145,18-26547-884-138,2460
6146,3-5457-181-135,2460
6147,2-3740-124-101,2460
6148,18-27154-905-21,2460
6149,12-18356-611-133,2460
6150,18-27639-921-47,2460
6151,11-17401-580-7,2461
6152,2-3740-124-102,2461
6153,0-228-7-91,2461
6154,18-27154-905-23,2461
6155,8-12385-412-126,2461
6156,18-27639-921-49,2461
6157,18-27639-921-45,2461
6158,18-26547-884-137,2462
6159,11-17401-580-8,2462
6160,3-5457-181-136,2462
6161,0-228-7-94,2462
6162,5-8760-292-4,2462
6163,12-18889-629-96,2462
6164,15-23122-770-110,2462
6165,18-27639-921-46,2462
6166,10-15670-522-50,2463
6167,14-21940-731-54,2463
6168,8-12937-431-38,2463
6169,11-17401-580-9,2463
6170,2-3740-124-104,2463
6171,13-19973-665-119,2463
6172,1-1646-54-134,2463
6173,12-18889-629-99,2463
6174,12-18356-611-130,2463
6175,10-15670-522-51,2464
6176,14-20978-699-41,2464
6177,18-26547-884-136,2464
6178,7-11033-367-118,2464
6179,7-11033-367-116,2464
6180,2-3740-124-103,2464
6181,18-27154-905-22,2464
6182,12-18889-629-97,2464
6183,8-12385-412-128,2464
6184,12-18356-611-134,2464
6185,12-17777-592-87,2464
6186,12-17777-592-86,2464
6187,17-26413-880-67,2464
6188,10-15670-522-54,2465
6189,14-20978-699-40,2465
6190,18-26547-884-139,2465
6191,7-11033-367-115,2465
6192,12-18889-629-95,2465
6193,12-18356-611-132,2465
6194,12-18356-611-131,2465
6195,7-11059-368-98,2465
6196,11-17401-580-6,2466
6197,2-3740-124-100,2466
6198,0-228-7-93,2466
6199,1-1646-54-130,2466
6200,1-1646-54-132,2466
6201,8-12385-412-125,2466
6202,8-12385-412-127,2466
6203,12-18889-629-98,2466
6204,19-28652-955-13,2467
6205,10-15670-522-53,2467
6206,14-20978-699-43,2467
6207,14-20978-699-44,2467
6208,18-27154-905-24,2467
6209,1-1646-54-131,2467
6210,1-1646-54-133,2467
6211,17-26413-880-69,2467
6212,7-11059-368-99,2467
6213,18-26547-884-135,2468
6214,14-21940-731-52,2468
6215,18-27154-905-20,2468
6216,12-17777-592-88,2468
6217,12-17777-592-85,2468
6218,17-26413-880-68,2468
6219,7-11033-367-117,2469
6220,0-228-7-92,2469
6221,3-5454-181-120,2469
6222,14-21151-705-9,2469
6223,18-27639-921-48,2469
6224,19-29064-968-124,2469
6225,8-12937-431-35,2470
6226,17-25161-838-107,2470
6227,19-29067-968-137,2470
6228,11-17062-568-111,2470
6229,11-17062-568-113,2470
6230,4-5887-196-36,2470
6231,13-19975-665-125,2470
6232,17-25998-866-93,2470
6233,1-2467-82-37,2470
6234,1-2467-82-36,2470
6235,19-29067-968-135,2471
6236,19-29067-968-139,2471
6237,9-13736-457-130,2471
6238,9-13736-457-132,2471
6239,2-4093-136-66,2471
6240,14-20798-693-44,2471
6241,7-10821-360-106,2471
6242,7-10821-360-109,2471
6243,5-8293-276-65,2471
6244,8-12575-419-27,2471
6245,14-21940-731-51,2472
6246,7-10821-360-107,2472
6247,2-3078-102-94,2472
6248,2-3078-102-91,2472
6249,13-19975-665-127,2472
6250,0-942-31-60,2472
6251,17-25998-866-92,2472
6252,17-25998-866-91,2472
6253,9-14725-490-126,2472
